,src,dest,wt
219,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000229.npz,p_41296,16262
220,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000229/createsims_success,p_41296,1925430605
221,p_41296,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000229/createsims_success,1925430605
222,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000091.npz,p_53215,16978
223,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000091/createsims_failure,p_53215,79775395
224,p_53215,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000091/createsims_failure,79775395
225,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000171.npz,p_93581,19745
226,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000171/createsims_success,p_93581,2620041927
227,p_93581,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000171/createsims_success,2620041927
228,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000013.npz,p_26450,64407
229,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000013/createsims_failure,p_26450,82688932
230,p_26450,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000013/createsims_failure,82688932
231,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000170.npz,p_47407,17014
232,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000170/createsims_success,p_47407,2376261578
233,p_47407,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000170/createsims_success,2376261578
234,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000192.npz,p_15766,14253
235,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000192/createsims_failure,p_15766,77073983
236,p_15766,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000192/createsims_failure,77073983
237,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000237.npz,p_65181,24789
238,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000237/createsims_failure,p_65181,76902137
239,p_65181,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000237/createsims_failure,76902137
240,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000100.npz,p_31486,71328
241,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000100/createsims_success,p_31486,1846592607
242,p_31486,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000100/createsims_success,1846592607
243,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000262.npz,p_39658,25089
244,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000095.npz,p_118920,12884
245,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000095/createsims_success,p_118920,2001117310
246,p_118920,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000095/createsims_success,2001117310
247,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000133.npz,p_49439,16257
248,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000133/createsims_failure,p_49439,78104026
249,p_49439,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000133/createsims_failure,78104026
250,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000236.npz,p_162906,25164
251,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000236/createsims_success,p_162906,2051517618
252,p_162906,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000236/createsims_success,2051517618
253,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000063.npz,p_38682,17441
254,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000063/createsims_success,p_38682,1938049313
255,p_38682,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000063/createsims_success,1938049313
256,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000205.npz,p_131206,17422
257,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000205/createsims_failure,p_131206,79422687
258,p_131206,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000205/createsims_failure,79422687
259,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000184.npz,p_107090,16202
260,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000184/createsims_success,p_107090,3532736733
261,p_107090,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000184/createsims_success,3532736733
262,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000191.npz,p_57073,18590
263,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000191/createsims_success,p_57073,3023281924
264,p_57073,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000191/createsims_success,3023281924
265,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000033.npz,p_13324,63116
266,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000033/createsims_success,p_13324,2128140551
267,p_13324,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000033/createsims_success,2128140551
268,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000206.npz,p_136739,23916
269,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000206/createsims_success,p_136739,2049948693
270,p_136739,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000206/createsims_success,2049948693
271,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000009.npz,p_158909,62925
272,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000009/createsims_success,p_158909,2112404647
273,p_158909,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000009/createsims_success,2112404647
274,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000125.npz,p_163469,15119
275,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000125/createsims_success,p_163469,2254739211
276,p_163469,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000125/createsims_success,2254739211
277,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000034.npz,p_95952,64374
278,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000034/createsims_success,p_95952,1775723479
279,p_95952,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000034/createsims_success,1775723479
280,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000023.npz,p_130922,17317
281,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000023/createsims_success,p_130922,2401660318
282,p_130922,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000023/createsims_success,2401660318
283,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000107.npz,p_62588,17909
284,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000107/createsims_success,p_62588,2163390133
285,p_62588,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000107/createsims_success,2163390133
286,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000017.npz,p_171467,59207
287,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000017/createsims_success,p_171467,2287998023
288,p_171467,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000017/createsims_success,2287998023
289,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000050.npz,p_1326,12717
290,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000050/createsims_success,p_1326,2474185889
291,p_1326,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000050/createsims_success,2474185889
292,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000087.npz,p_52507,17481
293,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000087/createsims_success,p_52507,1986418713
294,p_52507,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000087/createsims_success,1986418713
295,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000005.npz,p_5454,14894
296,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000005/createsims_failure,p_5454,82053760
297,p_5454,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000005/createsims_failure,82053760
298,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000081.npz,p_39033,45560
299,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000081/createsims_failure,p_39033,79008639
300,p_39033,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000081/createsims_failure,79008639
301,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000143.npz,p_49583,17194
302,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000143/createsims_success,p_49583,2347046989
303,p_49583,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000143/createsims_success,2347046989
304,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000235.npz,p_111734,17086
305,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000004.npz,p_1203,15795
306,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000004/createsims_success,p_1203,1912179042
307,p_1203,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000004/createsims_success,1912179042
308,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000053.npz,p_57294,15767
309,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000053/createsims_success,p_57294,2506231992
310,p_57294,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000053/createsims_success,2506231992
311,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000216.npz,p_142577,19954
312,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000216/createsims_success,p_142577,1890849941
313,p_142577,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000216/createsims_success,1890849941
314,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000108.npz,p_155777,18609
315,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000108/createsims_success,p_155777,4355308620
316,p_155777,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000108/createsims_success,4355308620
317,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000285.npz,p_25135,19424
318,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000203.npz,p_134845,15428
319,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000014.npz,p_175477,75320
320,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000014/createsims_success,p_175477,1974547720
321,p_175477,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000014/createsims_success,1974547720
322,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000200.npz,p_53847,19660
323,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000234.npz,p_87033,59272
324,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000234/createsims_success,p_87033,1914489311
325,p_87033,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000234/createsims_success,1914489311
326,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000132.npz,p_9247,16041
327,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000132/createsims_success,p_9247,2415072269
328,p_9247,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000132/createsims_success,2415072269
329,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000161.npz,p_146313,17414
330,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000161/createsims_success,p_146313,2601314448
331,p_146313,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000161/createsims_success,2601314448
332,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000144.npz,p_155027,16486
333,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000144/createsims_success,p_155027,2171181931
334,p_155027,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000144/createsims_success,2171181931
335,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000214.npz,p_67641,17016
336,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000214/createsims_success,p_67641,4128431310
337,p_67641,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000214/createsims_success,4128431310
338,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000066.npz,p_6578,15418
339,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000066/createsims_success,p_6578,2881246524
340,p_6578,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000066/createsims_success,2881246524
341,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000118.npz,p_43526,14394
342,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000118/createsims_success,p_43526,2761336945
343,p_43526,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/sims-cg/structure_iter00_000000000118/createsims_success,2761336945
344,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000000.npz,p_104999,29359864
345,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000000.npz,29359864
346,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000001.npz,p_104999,29361913
347,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000001.npz,29361913
348,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000002.npz,p_104999,29363767
349,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000002.npz,29363767
350,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000003.npz,p_104999,29365633
351,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000003.npz,29365633
352,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000004.npz,p_104999,29367854
353,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000004.npz,29367854
354,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000005.npz,p_104999,29369699
355,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000005.npz,29369699
356,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000006.npz,p_104999,29371555
357,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000006.npz,29371555
358,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000007.npz,p_104999,29373391
359,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000007.npz,29373391
360,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000009.npz,p_104999,29379322
361,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000009.npz,29379322
362,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000010.npz,p_104999,29381512
363,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000010.npz,29381512
364,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000011.npz,p_104999,29383350
365,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000011.npz,29383350
366,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000012.npz,p_104999,29385199
367,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000012.npz,29385199
368,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000013.npz,p_104999,29387169
369,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000013.npz,29387169
370,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000014.npz,p_104999,29389015
371,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000014.npz,29389015
372,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000016.npz,p_104999,29392733
373,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000016.npz,29392733
374,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000017.npz,p_104999,29394597
375,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000017.npz,29394597
376,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000020.npz,p_104999,29400161
377,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000020.npz,29400161
378,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000021.npz,p_104999,29402024
379,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000021.npz,29402024
380,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000022.npz,p_104999,29403877
381,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000022.npz,29403877
382,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000023.npz,p_104999,29405754
383,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000023.npz,29405754
384,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000024.npz,p_104999,29407608
385,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000024.npz,29407608
386,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000026.npz,p_104999,29411304
387,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000026.npz,29411304
388,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000027.npz,p_104999,29413160
389,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000027.npz,29413160
390,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000028.npz,p_104999,29415038
391,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000028.npz,29415038
392,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000031.npz,p_104999,29420927
393,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000031.npz,29420927
394,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000032.npz,p_104999,29422808
395,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000032.npz,29422808
396,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000033.npz,p_104999,29424658
397,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000033.npz,29424658
398,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000034.npz,p_104999,29426528
399,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000034.npz,29426528
400,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000035.npz,p_104999,29428394
401,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000035.npz,29428394
402,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000036.npz,p_104999,29430257
403,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000036.npz,29430257
404,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000037.npz,p_104999,29432136
405,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000037.npz,29432136
406,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000042.npz,p_104999,29441502
407,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000042.npz,29441502
408,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000043.npz,p_104999,29443383
409,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000043.npz,29443383
410,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000045.npz,p_104999,29447156
411,p_104999,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000045.npz,29447156
412,/p/gpfs1/iopp/mummi_demoroot_20230722_profile/ml/iter00/structure_iter00_000000000046.npz,p_104999,29449058
